timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];speed estimate [deg/s];speed estimate hall [deg/s];acc estimate [deg/s^2];acc estimate hall [deg/s^2];hall_voltage [V];est angle hall [deg];filtered hall speed [deg/s];filtered hall acc [deg/s^2];cutoff freq [Hz];stiffness [N.m/deg];damping [N.m/deg];rest position [deg];ref_pos [deg];k_p;k_d;k_i;set PID 0/1;error;integral;derivative;led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
58.7769;-0.0005725201918;0;350;0;9.591796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.77795;-0.0005725201918;0;350;0;9.609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.77865;-0.0005725201918;0;350;0;9.609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7797;-0.0005725201918;0;350;0;9.6328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.78075;-0.0005725201918;0;350;0;9.638671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7818;-0.0005725201918;0;350;0;9.64453125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.78285;-0.0005725201918;0;350;0;9.65625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7839;-0.0005725201918;0;350;0;9.65625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7846;-0.0005725201918;0;350;0;9.65625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.78565;-0.0005725201918;0;350;0;9.65625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7867;-0.0005725201918;0;350;0;9.65625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.78775;-0.0005725201918;0;350;0;9.65625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7888;-0.0005725201918;0;350;0;9.65625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.78985;-0.0005725201918;0;350;0;9.650390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7909;-0.0005725201918;0;350;0;9.650390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7916;-0.0005725201918;0;350;0;9.64453125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.79265;-0.0005725201918;0;350;0;9.638671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7937;-0.0005725201918;0;350;0;9.638671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.79475;-0.0005725201918;0;350;0;9.638671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7958;-0.0005725201918;0;350;0;9.638671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.79685;-0.0005725201918;0;350;0;9.6328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7979;-0.0005725201918;0;350;0;9.6328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.7986;-0.0005725201918;0;350;0;9.6328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.79965;-0.0005725201918;0;350;0;9.62109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8007;-0.0005725201918;0;350;0;9.615234375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.80175;-0.0005725201918;0;350;0;9.603515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8028;-0.0005725201918;0;350;0;9.59765625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.80385;-0.0005725201918;0;350;0;9.59765625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8049;-0.0005725201918;0;350;0;9.59765625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8056;-0.0005725201918;0;350;0;9.603515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.80665;-0.0005725201918;0;350;0;9.615234375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8077;-0.0005725201918;0;350;0;9.626953125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.80875;-0.0005725201918;0;350;0;9.626953125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8098;-0.0005725201918;0;350;0;9.6328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.81085;-0.0005725201918;0;350;0;9.638671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.81155;-0.0005725201918;0;350;0;9.638671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8126;-0.0005725201918;0;350;0;9.650390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.81365;-0.0005725201918;0;350;0;9.650390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8147;-0.0005725201918;0;350;0;9.65625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.81575;-0.0005725201918;0;350;0;9.662109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8168;-0.0005725201918;0;350;0;9.66796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.81785;-0.0005725201918;0;350;0;9.673828125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.81855;-0.0005725201918;0;350;0;9.673828125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8196;-0.0005725201918;0;350;0;9.6796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.82065;-0.0005725201918;0;350;0;9.6796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8217;-0.0005725201918;0;350;0;9.673828125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.82275;-0.0005725201918;0;350;0;9.65625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8238;-0.0005725201918;0;350;0;9.650390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.82485;-0.0005725201918;0;350;0;9.638671875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.82555;-0.0005725201918;0;350;0;9.6328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8266;-0.0005725201918;0;350;0;9.626953125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.82765;-0.0005725201918;0;350;0;9.62109375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8287;-0.0005725201918;0;350;0;9.615234375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.82975;-0.0005725201918;0;350;0;9.615234375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8308;-0.0005725201918;0;350;0;9.609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.83185;-0.0005725201918;0;350;0;9.59765625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.83255;-0.0005725201918;0;350;0;9.591796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8336;-0.0005725201918;0;350;0;9.591796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.83465;-0.0005725201918;0;350;0;9.5859375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8357;-0.0005725201918;0;350;0;9.5859375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.83675;-0.0005725201918;0;350;0;9.5859375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8378;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8385;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.83955;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8406;-0.0005725201918;0;350;0;9.568359375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.84165;-0.0005725201918;0;350;0;9.568359375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8427;-0.0005725201918;0;350;0;9.57421875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.84375;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8448;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8455;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.84655;-0.0005725201918;0;350;0;9.57421875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8476;-0.0005725201918;0;350;0;9.5625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.84865;-0.0005725201918;0;350;0;9.5390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8497;-0.0005725201918;0;350;0;9.52734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.85075;-0.0005725201918;0;350;0;9.515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8518;-0.0005725201918;0;350;0;9.509765625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8525;-0.0005725201918;0;350;0;9.515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.85355;-0.0005725201918;0;350;0;9.521484375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8546;-0.0005725201918;0;350;0;9.533203125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.85565;-0.0005725201918;0;350;0;9.544921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8567;-0.0005725201918;0;350;0;9.5625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.85775;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8588;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8595;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.86055;-0.0005725201918;0;350;0;9.57421875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8616;-0.0005725201918;0;350;0;9.5625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.86265;-0.0005725201918;0;350;0;9.55078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8637;-0.0005725201918;0;350;0;9.544921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.86475;-0.0005725201918;0;350;0;9.544921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.86545;-0.0005725201918;0;350;0;9.544921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8665;-0.0005725201918;0;350;0;9.55078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.86755;-0.0005725201918;0;350;0;9.55078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8686;-0.0005725201918;0;350;0;9.5390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.86965;-0.0005725201918;0;350;0;9.521484375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8707;-0.0005725201918;0;350;0;9.515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.87175;-0.0005725201918;0;350;0;9.515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.87245;-0.0005725201918;0;350;0;9.515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8735;-0.0005725201918;0;350;0;9.52734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.87455;-0.0005725201918;0;350;0;9.533203125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8756;-0.0005725201918;0;350;0;9.533203125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.87665;-0.0005725201918;0;350;0;9.515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8777;-0.0005725201918;0;350;0;9.486328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.87875;-0.0005725201918;0;350;0;9.45703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.87945;-0.0005725201918;0;350;0;9.43359375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8805;-0.0005725201918;0;350;0;9.41015625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.88155;-0.0005725201918;0;350;0;9.404296875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8826;-0.0005725201918;0;350;0;9.404296875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.88365;-0.0005725201918;0;350;0;9.427734375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8847;-0.0005725201918;0;350;0;9.4453125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.88575;-0.0005725201918;0;350;0;9.45703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.88645;-0.0005725201918;0;350;0;9.45703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8875;-0.0005725201918;0;350;0;9.45703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.88855;-0.0005725201918;0;350;0;9.45703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8896;-0.0005725201918;0;350;0;9.45703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.89065;-0.0005725201918;0;350;0;9.462890625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8917;-0.0005725201918;0;350;0;9.46875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8924;-0.0005725201918;0;350;0;9.46875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.89345;-0.0005725201918;0;350;0;9.474609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8945;-0.0005725201918;0;350;0;9.486328125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.89555;-0.0005725201918;0;350;0;9.515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8966;-0.0005725201918;0;350;0;9.5390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.89765;-0.0005725201918;0;350;0;9.5625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8987;-0.0005725201918;0;350;0;9.591796875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.8994;-0.0005725201918;0;350;0;9.603515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.90045;-0.0005725201918;0;350;0;9.609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9015;-0.0005725201918;0;350;0;9.609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.90255;-0.0005725201918;0;350;0;9.609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9036;-0.0005725201918;0;350;0;9.59765625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.90465;-0.0005725201918;0;350;0;9.5859375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9057;-0.0005725201918;0;350;0;9.580078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9064;-0.0005725201918;0;350;0;9.568359375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.90745;-0.0005725201918;0;350;0;9.568359375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9085;-0.0005725201918;0;350;0;9.5625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.90955;-0.0005725201918;0;350;0;9.55078125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9106;-0.0005725201918;0;350;0;9.5390625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.91165;-0.0005725201918;0;350;0;9.515625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9127;-0.0005725201918;0;350;0;9.4921875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9134;-0.0005725201918;0;350;0;9.474609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.91445;-0.0005725201918;0;350;0;9.45703125;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9155;-0.0005725201918;0;350;0;9.451171875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.91655;-0.0005725201918;0;350;0;9.451171875;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.9176;-0.0005725201918;0;350;0;9.462890625;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
58.91865;-0.0005725201918;0;350;0;9.474609375;0;0;0;-121042.6953;2.532745361;0.09158325195;1.208991885;400.6982422;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
